Actual,Predicted,Anomaly_Score
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.05893334598996558
BENIGN,ATTACK,-0.0589304137765263
BENIGN,ATTACK,-0.05893004192951401
BENIGN,ATTACK,-0.058925514769527565
BENIGN,ATTACK,-0.05889155165190929
BENIGN,ATTACK,-0.0588776473328001
BENIGN,ATTACK,-0.05887574988912392
BENIGN,ATTACK,-0.058874413826724425
BENIGN,ATTACK,-0.05887296977394074
BENIGN,ATTACK,-0.058851580764774925
BENIGN,ATTACK,-0.05885137182371736
BENIGN,ATTACK,-0.058849214670449124
BENIGN,ATTACK,-0.0588256968414812
BENIGN,ATTACK,-0.05882394125256818
BENIGN,ATTACK,-0.05880257885229867
BENIGN,ATTACK,-0.05878161010188754
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877945001618157
BENIGN,ATTACK,-0.05877657578798989
BENIGN,ATTACK,-0.05877657578798989
BENIGN,ATTACK,-0.058767572197582885
BENIGN,ATTACK,-0.058763609067928324
BENIGN,ATTACK,-0.05876043834626976
BENIGN,ATTACK,-0.05875533281834977
BENIGN,ATTACK,-0.05875331484916324
BENIGN,ATTACK,-0.05873060989713352
BENIGN,ATTACK,-0.05873060989713352
BENIGN,ATTACK,-0.05873060989713352
BENIGN,ATTACK,-0.058696105603613935
BENIGN,ATTACK,-0.05868386825771599
BENIGN,ATTACK,-0.05868386825771599
BENIGN,ATTACK,-0.05868386825771599
BENIGN,ATTACK,-0.05868386825771599
BENIGN,ATTACK,-0.05868206921656738
BENIGN,ATTACK,-0.05867126900147879
BENIGN,ATTACK,-0.05867044157904855
BENIGN,ATTACK,-0.05866911544596598
BENIGN,ATTACK,-0.058662817575317106
BENIGN,ATTACK,-0.058662497937538416
BENIGN,ATTACK,-0.058652214971382066
BENIGN,ATTACK,-0.05863881826368311
BENIGN,ATTACK,-0.05863237677941324
BENIGN,ATTACK,-0.05861230183997779
BENIGN,ATTACK,-0.05860847119983792
BENIGN,ATTACK,-0.058587666263299476
BENIGN,ATTACK,-0.05858366422121264
BENIGN,ATTACK,-0.058576080829586874
BENIGN,ATTACK,-0.05854697303020884
BENIGN,ATTACK,-0.058545315546017274
BENIGN,ATTACK,-0.058544857560696384
BENIGN,ATTACK,-0.05854379695439682
BENIGN,ATTACK,-0.05854229445821635
DDoS,ATTACK,-0.05852135862454477
BENIGN,ATTACK,-0.058519510307614486
BENIGN,ATTACK,-0.05850643969941949
BENIGN,ATTACK,-0.05850231365724534
BENIGN,ATTACK,-0.058489993170620425
BENIGN,ATTACK,-0.05848017114131632
BENIGN,ATTACK,-0.05844407280069286
BENIGN,ATTACK,-0.05844058189950485
BENIGN,ATTACK,-0.058439354243138175
BENIGN,ATTACK,-0.058439354243138175
DDoS,ATTACK,-0.058437455408585914
BENIGN,ATTACK,-0.05843559570643342
BENIGN,ATTACK,-0.0584347196812014
BENIGN,ATTACK,-0.05843013316800316
BENIGN,ATTACK,-0.058423968492833045
BENIGN,ATTACK,-0.058420520362471695
BENIGN,ATTACK,-0.058419019611093304
BENIGN,ATTACK,-0.05838999873207906
BENIGN,ATTACK,-0.058385371958153964
BENIGN,ATTACK,-0.058379607169867564
BENIGN,ATTACK,-0.05837760534515524
DoS GoldenEye,ATTACK,-0.05836423364695442
BENIGN,ATTACK,-0.05835270826861649
BENIGN,ATTACK,-0.05835270826861649
BENIGN,ATTACK,-0.05835270826861649
BENIGN,ATTACK,-0.05835270826861649
BENIGN,ATTACK,-0.05835270826861649
BENIGN,ATTACK,-0.05835100422646744
BENIGN,ATTACK,-0.058341116903121604
BENIGN,ATTACK,-0.05833957640172682
BENIGN,ATTACK,-0.05833743311209749
BENIGN,ATTACK,-0.05833288071237297
BENIGN,ATTACK,-0.05832802807188797
BENIGN,ATTACK,-0.058324697788713964
BENIGN,ATTACK,-0.058320531851237645
BENIGN,ATTACK,-0.05832048357231012
BENIGN,ATTACK,-0.05832048357231012
BENIGN,ATTACK,-0.058309694363802955
BENIGN,ATTACK,-0.05830599824325644
BENIGN,ATTACK,-0.05830599824325644
BENIGN,ATTACK,-0.05830599824325644
BENIGN,ATTACK,-0.05830599824325644
DDoS,ATTACK,-0.05827372707964196
BENIGN,ATTACK,-0.058256503193917286
BENIGN,ATTACK,-0.058191611629359485
BENIGN,ATTACK,-0.05818118522413418
BENIGN,ATTACK,-0.0581802773465292
BENIGN,ATTACK,-0.058170086849150926
BENIGN,ATTACK,-0.058154693667478496
BENIGN,ATTACK,-0.05815460850617282
BENIGN,ATTACK,-0.05813275622858671
BENIGN,ATTACK,-0.05813248705631968
BENIGN,ATTACK,-0.05812113787668127
BENIGN,ATTACK,-0.05810862766674407
BENIGN,ATTACK,-0.05809710659479572
BENIGN,ATTACK,-0.05809235101663557
BENIGN,ATTACK,-0.058084305302121386
BENIGN,ATTACK,-0.05807861640895373
BENIGN,ATTACK,-0.05807615346604744
BENIGN,ATTACK,-0.05806164960756188
BENIGN,ATTACK,-0.05806164960756188
BENIGN,ATTACK,-0.05806164960756188
BENIGN,ATTACK,-0.05806021039032894
BENIGN,ATTACK,-0.05804651653784687
BENIGN,ATTACK,-0.0580252717071883
BENIGN,ATTACK,-0.058023836311323906
BENIGN,ATTACK,-0.058023836311323906
BENIGN,ATTACK,-0.058020965969828864
BENIGN,ATTACK,-0.0580138747364094
BENIGN,ATTACK,-0.05801138374547721
BENIGN,ATTACK,-0.058010954607545684
BENIGN,ATTACK,-0.05800694625717673
DDoS,ATTACK,-0.05800313614644814
BENIGN,ATTACK,-0.05800193141710941
BENIGN,ATTACK,-0.0579997517261539
BENIGN,ATTACK,-0.05798334854295095
BENIGN,ATTACK,-0.057980010715498076
BENIGN,ATTACK,-0.05797645776447902
BENIGN,ATTACK,-0.057972160795490946
BENIGN,ATTACK,-0.05796604591308441
BENIGN,ATTACK,-0.05795524809096586
BENIGN,ATTACK,-0.057953442523597354
BENIGN,ATTACK,-0.057928383804008554
BENIGN,ATTACK,-0.057928383804008554
BENIGN,ATTACK,-0.057928383804008554
BENIGN,ATTACK,-0.057928383804008554
BENIGN,ATTACK,-0.057928383804008554
BENIGN,ATTACK,-0.05791715784234541
BENIGN,ATTACK,-0.05789674018423818
BENIGN,ATTACK,-0.05789674018423818
BENIGN,ATTACK,-0.057876961955443895
BENIGN,ATTACK,-0.0578681788947486
BENIGN,ATTACK,-0.057861223463732125
BENIGN,ATTACK,-0.05785651591779106
BENIGN,ATTACK,-0.05785087860841365
BENIGN,ATTACK,-0.05783995880642445
BENIGN,ATTACK,-0.057837118091238704
BENIGN,ATTACK,-0.05783322422715753
BENIGN,ATTACK,-0.05782366476502765
BENIGN,ATTACK,-0.05781966161880381
DDoS,ATTACK,-0.057817856625887565
BENIGN,ATTACK,-0.057789487664809736
BENIGN,ATTACK,-0.05778640587797346
BENIGN,ATTACK,-0.057782594478516525
BENIGN,ATTACK,-0.05777718156421252
BENIGN,ATTACK,-0.05776710474008262
BENIGN,ATTACK,-0.05776221218523436
BENIGN,ATTACK,-0.057753699458753416
BENIGN,ATTACK,-0.05774655970298892
BENIGN,ATTACK,-0.05774151327464849
BENIGN,ATTACK,-0.05773831232781723
BENIGN,ATTACK,-0.057733525017911624
BENIGN,ATTACK,-0.05771966904056447
BENIGN,ATTACK,-0.05770590851292867
BENIGN,ATTACK,-0.057703813159279416
BENIGN,ATTACK,-0.057688302867119456
BENIGN,ATTACK,-0.05767124031203297
BENIGN,ATTACK,-0.057663359229216615
BENIGN,ATTACK,-0.05766282041619997
BENIGN,ATTACK,-0.05765918458396635
BENIGN,ATTACK,-0.057654310449314794
BENIGN,ATTACK,-0.057646412714409845
BENIGN,ATTACK,-0.057646412714409845
BENIGN,ATTACK,-0.057646412714409845
DoS slowloris,ATTACK,-0.057621499722033565
BENIGN,ATTACK,-0.057611611705798094
BENIGN,ATTACK,-0.05760220201286681
BENIGN,ATTACK,-0.057601748940886655
BENIGN,ATTACK,-0.05759767162848961
BENIGN,ATTACK,-0.05759767162848961
BENIGN,ATTACK,-0.05759122052219823
BENIGN,ATTACK,-0.0575894645334728
BENIGN,ATTACK,-0.057561228324927716
BENIGN,ATTACK,-0.05756080739985825
BENIGN,ATTACK,-0.05754631151968892
BENIGN,ATTACK,-0.057541500063407636
BENIGN,ATTACK,-0.057541500063407636
BENIGN,ATTACK,-0.057541500063407636
BENIGN,ATTACK,-0.057530016769189785
BENIGN,ATTACK,-0.057527451723630385
BENIGN,ATTACK,-0.05750640519678407
BENIGN,ATTACK,-0.05749963769809929
BENIGN,ATTACK,-0.05749963769809929
BENIGN,ATTACK,-0.057494716493964315
BENIGN,ATTACK,-0.0574903763819089
BENIGN,ATTACK,-0.0574895714878606
BENIGN,ATTACK,-0.05748302246319026
BENIGN,ATTACK,-0.05747911783756121
BENIGN,ATTACK,-0.05746576295703654
BENIGN,ATTACK,-0.05746475758360314
BENIGN,ATTACK,-0.05745716826442926
BENIGN,ATTACK,-0.057448376081768227
BENIGN,ATTACK,-0.05744594477890741
BENIGN,ATTACK,-0.05744414042894974
BENIGN,ATTACK,-0.05744282893253516
BENIGN,ATTACK,-0.05743399976356345
BENIGN,ATTACK,-0.0574236381169031
BENIGN,ATTACK,-0.05740932669836385
BENIGN,ATTACK,-0.05738136122003579
BENIGN,ATTACK,-0.05735363020667272
BENIGN,ATTACK,-0.05733173379117418
BENIGN,ATTACK,-0.05732996940711621
BENIGN,ATTACK,-0.05732647825918591
BENIGN,ATTACK,-0.05731797945901196
BENIGN,ATTACK,-0.05731018253993714
BENIGN,ATTACK,-0.05728821086249425
BENIGN,ATTACK,-0.05726335940166649
BENIGN,ATTACK,-0.057258261060278204
BENIGN,ATTACK,-0.05725674390488367
BENIGN,ATTACK,-0.05725653344933579
BENIGN,ATTACK,-0.05725495670018832
BENIGN,ATTACK,-0.05725126996526231
BENIGN,ATTACK,-0.057249614351874145
BENIGN,ATTACK,-0.05724317985891181
BENIGN,ATTACK,-0.05724317985891181
BENIGN,ATTACK,-0.057240704041271906
BENIGN,ATTACK,-0.05723304710905075
BENIGN,ATTACK,-0.05723076019119222
BENIGN,ATTACK,-0.05721397330600442
BENIGN,ATTACK,-0.057211813904259445
BENIGN,ATTACK,-0.05721001831828998
BENIGN,ATTACK,-0.05720307132704694
BENIGN,ATTACK,-0.05720269128934918
BENIGN,ATTACK,-0.057202621108037977
DDoS,ATTACK,-0.05720160773974359
BENIGN,ATTACK,-0.057194742311703184
BENIGN,ATTACK,-0.05719139048157562
BENIGN,ATTACK,-0.05718138617846147
BENIGN,ATTACK,-0.05718138617846147
BENIGN,ATTACK,-0.05716556279193408
BENIGN,ATTACK,-0.05715734633705505
BENIGN,ATTACK,-0.057152413405659575
BENIGN,ATTACK,-0.05715139924603485
BENIGN,ATTACK,-0.057146066297873
BENIGN,ATTACK,-0.05714189852978624
DDoS,ATTACK,-0.05714171523245959
BENIGN,ATTACK,-0.05714165068326371
BENIGN,ATTACK,-0.05713523517387842
BENIGN,ATTACK,-0.05710212000138992
BENIGN,ATTACK,-0.057099871539123326
BENIGN,ATTACK,-0.05708453524322066
BENIGN,ATTACK,-0.057081237927517514
BENIGN,ATTACK,-0.05707916906474897
BENIGN,ATTACK,-0.057078128388240446
BENIGN,ATTACK,-0.05707131834123447
BENIGN,ATTACK,-0.05706053511884057
BENIGN,ATTACK,-0.05705819485663388
BENIGN,ATTACK,-0.057030106097186284
BENIGN,ATTACK,-0.05702292318439095
BENIGN,ATTACK,-0.05701601541205459
BENIGN,ATTACK,-0.057006344906430195
BENIGN,ATTACK,-0.0570051445765859
BENIGN,ATTACK,-0.057002875815951315
BENIGN,ATTACK,-0.05698777885287232
BENIGN,ATTACK,-0.05698674383084312
BENIGN,ATTACK,-0.05697985874242517
BENIGN,ATTACK,-0.056975224506726097
BENIGN,ATTACK,-0.05697006981419417
BENIGN,ATTACK,-0.05696555870785591
BENIGN,ATTACK,-0.056962312139430926
BENIGN,ATTACK,-0.0569577247728289
BENIGN,ATTACK,-0.05695560678673084
BENIGN,ATTACK,-0.05694614519850871
BENIGN,ATTACK,-0.05692222223547205
BENIGN,ATTACK,-0.05691192688879598
BENIGN,ATTACK,-0.056911284811356655
BENIGN,ATTACK,-0.056909597707824444
BENIGN,ATTACK,-0.05689425968761408
BENIGN,ATTACK,-0.05689390761528901
BENIGN,ATTACK,-0.056880493463106085
BENIGN,ATTACK,-0.056876777214731056
BENIGN,ATTACK,-0.056876012223958994
BENIGN,ATTACK,-0.05687138211643372
BENIGN,ATTACK,-0.05686386852420122
BENIGN,ATTACK,-0.05683031742482092
BENIGN,ATTACK,-0.05682296603866399
BENIGN,ATTACK,-0.05682127788753488
BENIGN,ATTACK,-0.05680083586746232
BENIGN,ATTACK,-0.056796557005683534
BENIGN,ATTACK,-0.05679588415957515
BENIGN,ATTACK,-0.056786200658273445
BENIGN,ATTACK,-0.056784120898517476
BENIGN,ATTACK,-0.05678144587994982
BENIGN,ATTACK,-0.056774391338498376
BENIGN,ATTACK,-0.05676933652097538
DDoS,ATTACK,-0.056764888264737356
BENIGN,ATTACK,-0.056745754629053624
BENIGN,ATTACK,-0.056745754629053624
BENIGN,ATTACK,-0.056745754629053624
BENIGN,ATTACK,-0.056745754629053624
BENIGN,ATTACK,-0.056745754629053624
BENIGN,ATTACK,-0.05673394381620267
DDoS,ATTACK,-0.056727915013281116
BENIGN,ATTACK,-0.056725517142529935
BENIGN,ATTACK,-0.05671934985583915
BENIGN,ATTACK,-0.05671280077699303
DDoS,ATTACK,-0.056710744168665395
BENIGN,ATTACK,-0.0567090877766806
BENIGN,ATTACK,-0.05669013207930251
BENIGN,ATTACK,-0.05668670877481563
BENIGN,ATTACK,-0.05668007351105542
BENIGN,ATTACK,-0.0566761969536409
BENIGN,ATTACK,-0.05666846925927105
BENIGN,ATTACK,-0.05666581910738255
DDoS,ATTACK,-0.0566498010836195
BENIGN,ATTACK,-0.05662886822161606
BENIGN,ATTACK,-0.056599109292916006
BENIGN,ATTACK,-0.05659002052427731
BENIGN,ATTACK,-0.05658559104211147
BENIGN,ATTACK,-0.05658531611055584
BENIGN,ATTACK,-0.056576315773290364
BENIGN,ATTACK,-0.056576315773290364
BENIGN,ATTACK,-0.0565550108622036
BENIGN,ATTACK,-0.05655440053016203
BENIGN,ATTACK,-0.056553383971558846
DDoS,ATTACK,-0.056550208505790955
BENIGN,ATTACK,-0.05654208253253645
BENIGN,ATTACK,-0.056536389410082766
BENIGN,ATTACK,-0.056534544677573906
BENIGN,ATTACK,-0.05653215453700955
BENIGN,ATTACK,-0.05651608272006259
BENIGN,ATTACK,-0.05651540152158008
DoS GoldenEye,ATTACK,-0.05651433200855205
BENIGN,ATTACK,-0.056509795841720445
BENIGN,ATTACK,-0.05650603990990932
BENIGN,ATTACK,-0.05649992570595075
BENIGN,ATTACK,-0.05647509730292244
BENIGN,ATTACK,-0.056464766909184005
BENIGN,ATTACK,-0.056463434470409246
BENIGN,ATTACK,-0.05645645787950826
BENIGN,ATTACK,-0.056450478852933084
BENIGN,ATTACK,-0.05644912401197355
BENIGN,ATTACK,-0.056444696608357714
BENIGN,ATTACK,-0.056433809047150674
BENIGN,ATTACK,-0.05643042759619554
BENIGN,ATTACK,-0.05642296948266956
BENIGN,ATTACK,-0.056422484549236485
BENIGN,ATTACK,-0.05642194471995665
BENIGN,ATTACK,-0.056410972953222616
DDoS,ATTACK,-0.056405477066598486
BENIGN,ATTACK,-0.05640313356784554
BENIGN,ATTACK,-0.05640117674418954
BENIGN,ATTACK,-0.0563966335787176
BENIGN,ATTACK,-0.056391255403984264
BENIGN,ATTACK,-0.056388000452782916
BENIGN,ATTACK,-0.0563855962144274
BENIGN,ATTACK,-0.056356363205478655
BENIGN,ATTACK,-0.05635433724854799
BENIGN,ATTACK,-0.05634971131425126
BENIGN,ATTACK,-0.056348480012724855
BENIGN,ATTACK,-0.05634259088717919
BENIGN,ATTACK,-0.0563367039374113
BENIGN,ATTACK,-0.0563355063296449
BENIGN,ATTACK,-0.05632698617292953
BENIGN,ATTACK,-0.056322273814186086
BENIGN,ATTACK,-0.05629055451188114
BENIGN,ATTACK,-0.056244542590954016
BENIGN,ATTACK,-0.0562437723538497
BENIGN,ATTACK,-0.056239526507008364
BENIGN,ATTACK,-0.056179574252951614
BENIGN,ATTACK,-0.05616615927516089
BENIGN,ATTACK,-0.05616383584503948
BENIGN,ATTACK,-0.056158197346917516
BENIGN,ATTACK,-0.05615330954475661
BENIGN,ATTACK,-0.05612988988903911
BENIGN,ATTACK,-0.05612601759084068
BENIGN,ATTACK,-0.05610869540651031
BENIGN,ATTACK,-0.05609419269115923
BENIGN,ATTACK,-0.05608681481921407
BENIGN,ATTACK,-0.05608543715243042
BENIGN,ATTACK,-0.056079739985451016
BENIGN,ATTACK,-0.056071424524160474
BENIGN,ATTACK,-0.05606829813734726
BENIGN,ATTACK,-0.05606387294771342
BENIGN,ATTACK,-0.056045363327448694
BENIGN,ATTACK,-0.05603350539499874
BENIGN,ATTACK,-0.056032417368576115
BENIGN,ATTACK,-0.05602977271905929
DDoS,ATTACK,-0.056029148059068445
BENIGN,ATTACK,-0.05601263546241153
BENIGN,ATTACK,-0.055989408666144214
BENIGN,ATTACK,-0.05598008483054906
BENIGN,ATTACK,-0.05595071025330267
BENIGN,ATTACK,-0.05594088604084635
BENIGN,ATTACK,-0.05592723207731842
BENIGN,ATTACK,-0.055926433381788376
BENIGN,ATTACK,-0.05591596783483954
BENIGN,ATTACK,-0.055905725037314835
BENIGN,ATTACK,-0.05590260838287586
BENIGN,ATTACK,-0.05587735476592659
BENIGN,ATTACK,-0.055876902930559025
BENIGN,ATTACK,-0.055866627801077984
BENIGN,ATTACK,-0.05584214095811624
BENIGN,ATTACK,-0.05582392883394105
BENIGN,ATTACK,-0.05581840406809935
BENIGN,ATTACK,-0.05581783780889016
BENIGN,ATTACK,-0.055810892387576305
BENIGN,ATTACK,-0.05580367428146249
BENIGN,ATTACK,-0.05579543043515822
BENIGN,ATTACK,-0.05578325161795161
BENIGN,ATTACK,-0.05578313094721554
BENIGN,ATTACK,-0.05575276188830791
BENIGN,ATTACK,-0.05573128426655627
BENIGN,ATTACK,-0.05572663592181282
BENIGN,ATTACK,-0.05571724241464948
BENIGN,ATTACK,-0.055704054374598244
BENIGN,ATTACK,-0.05569481002793397
BENIGN,ATTACK,-0.055690019371791744
DoS GoldenEye,ATTACK,-0.05568836159888668
BENIGN,ATTACK,-0.05568228350546445
BENIGN,ATTACK,-0.05567092596833478
BENIGN,ATTACK,-0.05566288577734824
BENIGN,ATTACK,-0.05565856203924846
BENIGN,ATTACK,-0.05565856203924846
BENIGN,ATTACK,-0.0556457985526877
BENIGN,ATTACK,-0.055631223877906866
BENIGN,ATTACK,-0.0556018460234744
BENIGN,ATTACK,-0.055577617123749756
BENIGN,ATTACK,-0.05557154411248977
BENIGN,ATTACK,-0.05554876824120103
BENIGN,ATTACK,-0.055546420885801306
BENIGN,ATTACK,-0.05553901525077787
BENIGN,ATTACK,-0.055524723380041885
BENIGN,ATTACK,-0.055506908295091084
BENIGN,ATTACK,-0.05545806270075859
BENIGN,ATTACK,-0.05544384936470437
BENIGN,ATTACK,-0.05544384936470437
BENIGN,ATTACK,-0.05543802334255665
BENIGN,ATTACK,-0.055434965531842684
BENIGN,ATTACK,-0.05540824534422373
BENIGN,ATTACK,-0.05540638397284192
BENIGN,ATTACK,-0.05540612825065405
BENIGN,ATTACK,-0.05540337349006397
BENIGN,ATTACK,-0.05538445643503365
BENIGN,ATTACK,-0.05537457744332819
BENIGN,ATTACK,-0.05536494344328613
BENIGN,ATTACK,-0.05534807263335284
BENIGN,ATTACK,-0.0553428629443633
BENIGN,ATTACK,-0.05534217272233444
BENIGN,ATTACK,-0.055335188313356376
BENIGN,ATTACK,-0.05533374873371022
BENIGN,ATTACK,-0.055317603330883425
BENIGN,ATTACK,-0.05531176704234153
BENIGN,ATTACK,-0.055307044914854164
BENIGN,ATTACK,-0.0552972809311999
BENIGN,ATTACK,-0.05529663047482325
BENIGN,ATTACK,-0.05528594617180693
BENIGN,ATTACK,-0.05528594617180693
BENIGN,ATTACK,-0.055285404065812505
BENIGN,ATTACK,-0.055282738213285665
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.05527570568297224
BENIGN,ATTACK,-0.055269864002981284
BENIGN,ATTACK,-0.05526674185878955
BENIGN,ATTACK,-0.05526367995990966
BENIGN,ATTACK,-0.05524471745407633
BENIGN,ATTACK,-0.055235299675400085
BENIGN,ATTACK,-0.05523153833063954
BENIGN,ATTACK,-0.055217512486507636
BENIGN,ATTACK,-0.055196765917917556
BENIGN,ATTACK,-0.055192967488824074
BENIGN,ATTACK,-0.055192727198071445
BENIGN,ATTACK,-0.055180918481341434
BENIGN,ATTACK,-0.05517683202056012
BENIGN,ATTACK,-0.05517361969535417
BENIGN,ATTACK,-0.055154178933521814
BENIGN,ATTACK,-0.05514719048838401
BENIGN,ATTACK,-0.05511412901416901
BENIGN,ATTACK,-0.05507149247531773
BENIGN,ATTACK,-0.05506390905070846
DDoS,ATTACK,-0.055061774710054356
